customer_id,customer_name,segment,region,account_created
CUST4501,Customer 4501,Enterprise,East,2020-10-07
CUST4502,Customer 4502,Individual,South,2022-09-10
CUST4503,Customer 4503,Small Business,South,2022-08-30
CUST4504,Customer 4504,Education,West,2021-03-14
CUST4505,Customer 4505,Enterprise,South,2022-03-05
CUST4506,Customer 4506,Enterprise,South,2020-09-17
CUST4507,Customer 4507,Small Business,North,2022-09-05
CUST4508,Customer 4508,Enterprise,Central,2020-12-03
CUST4509,Customer 4509,Small Business,West,2022-01-10
CUST4510,Customer 4510,Small Business,East,2022-04-12
CUST4511,Customer 4511,Enterprise,West,2020-03-28
CUST4512,Customer 4512,Individual,West,2020-02-26
CUST4513,Customer 4513,Small Business,East,2022-03-11
CUST4514,Customer 4514,Education,Central,2021-04-05
CUST4515,Customer 4515,Small Business,West,2022-11-09
CUST4516,Customer 4516,Education,South,2021-05-09
CUST4517,Customer 4517,Individual,West,2020-06-02
CUST4518,Customer 4518,Education,Central,2020-03-04
CUST4519,Customer 4519,Education,North,2020-06-22
CUST4520,Customer 4520,Small Business,North,2022-01-26
CUST4521,Customer 4521,Individual,West,2021-07-29
CUST4522,Customer 4522,Education,East,2021-09-13
CUST4523,Customer 4523,Individual,East,2022-08-20
CUST4524,Customer 4524,Education,West,2020-10-08
CUST4525,Customer 4525,Education,East,2020-07-05
CUST4526,Customer 4526,Education,East,2022-12-27
CUST4527,Customer 4527,Enterprise,East,2021-07-03
CUST4528,Customer 4528,Individual,East,2022-11-17
CUST4529,Customer 4529,Small Business,East,2021-10-25
CUST4530,Customer 4530,Small Business,Central,2021-01-26
CUST4531,Customer 4531,Individual,East,2021-01-27
CUST4532,Customer 4532,Individual,Central,2022-04-22
CUST4533,Customer 4533,Individual,East,2022-05-18
CUST4534,Customer 4534,Small Business,Central,2020-10-12
CUST4535,Customer 4535,Individual,South,2022-01-10
CUST4536,Customer 4536,Individual,South,2022-08-05
CUST4537,Customer 4537,Small Business,North,2021-08-19
CUST4538,Customer 4538,Small Business,South,2021-11-21
CUST4539,Customer 4539,Small Business,West,2022-02-06
CUST4540,Customer 4540,Small Business,West,2022-09-18
CUST4541,Customer 4541,Individual,Central,2022-07-29
CUST4542,Customer 4542,Individual,South,2021-06-05
CUST4543,Customer 4543,Enterprise,East,2020-09-11
CUST4544,Customer 4544,Education,Central,2022-03-16
CUST4545,Customer 4545,Enterprise,North,2021-01-21
CUST4546,Customer 4546,Individual,West,2022-07-20
CUST4547,Customer 4547,Individual,Central,2022-05-11
CUST4548,Customer 4548,Small Business,East,2020-04-14
CUST4549,Customer 4549,Education,West,2020-08-09
CUST4550,Customer 4550,Education,West,2022-03-03
CUST4551,Customer 4551,Individual,North,2020-10-13
CUST4552,Customer 4552,Small Business,North,2022-01-10
CUST4553,Customer 4553,Enterprise,North,2020-05-23
CUST4554,Customer 4554,Individual,North,2021-07-03
CUST4555,Customer 4555,Small Business,North,2022-05-16
CUST4556,Customer 4556,Small Business,North,2020-05-02
CUST4557,Customer 4557,Enterprise,North,2021-11-22
CUST4558,Customer 4558,Individual,East,2022-05-30
CUST4559,Customer 4559,Small Business,South,2021-03-27
CUST4560,Customer 4560,Individual,Central,2021-12-25
CUST4561,Customer 4561,Small Business,South,2020-02-17
CUST4562,Customer 4562,Individual,South,2020-12-17
CUST4563,Customer 4563,Education,South,2020-02-05
CUST4564,Customer 4564,Small Business,North,2021-07-06
CUST4565,Customer 4565,Education,North,2020-07-14
CUST4566,Customer 4566,Small Business,West,2021-03-28
CUST4567,Customer 4567,Small Business,West,2020-12-05
CUST4568,Customer 4568,Small Business,South,2021-07-26
CUST4569,Customer 4569,Enterprise,North,2021-05-04
CUST4570,Customer 4570,Individual,West,2022-03-02
CUST4571,Customer 4571,Education,South,2021-04-20
CUST4572,Customer 4572,Enterprise,North,2022-04-16
CUST4573,Customer 4573,Education,West,2020-11-03
CUST4574,Customer 4574,Education,Central,2022-02-17
CUST4575,Customer 4575,Enterprise,Central,2021-07-10
CUST4576,Customer 4576,Small Business,West,2022-06-13
CUST4577,Customer 4577,Individual,East,2020-02-12
CUST4578,Customer 4578,Education,Central,2022-03-05
CUST4579,Customer 4579,Education,Central,2021-02-24
CUST4580,Customer 4580,Individual,South,2020-06-07
CUST4581,Customer 4581,Education,South,2022-04-07
CUST4582,Customer 4582,Small Business,South,2021-10-05
CUST4583,Customer 4583,Individual,West,2021-07-15
CUST4584,Customer 4584,Small Business,East,2021-04-17
CUST4585,Customer 4585,Education,Central,2022-08-19
CUST4586,Customer 4586,Enterprise,Central,2021-05-14
CUST4587,Customer 4587,Enterprise,West,2020-02-14
CUST4588,Customer 4588,Education,Central,2021-12-07
CUST4589,Customer 4589,Individual,West,2020-02-11
CUST4590,Customer 4590,Education,West,2022-07-01
CUST4591,Customer 4591,Education,North,2022-06-14
CUST4592,Customer 4592,Individual,East,2021-04-13
CUST4593,Customer 4593,Individual,East,2021-06-16
CUST4594,Customer 4594,Education,South,2020-12-11
CUST4595,Customer 4595,Small Business,Central,2022-11-25
CUST4596,Customer 4596,Small Business,North,2022-02-20
CUST4597,Customer 4597,Individual,North,2021-04-13
CUST4598,Customer 4598,Enterprise,South,2020-07-08
CUST4599,Customer 4599,Enterprise,East,2020-06-11
CUST4600,Customer 4600,Individual,West,2020-11-01
CUST4601,Customer 4601,Individual,South,2022-06-11
CUST4602,Customer 4602,Individual,South,2021-04-14
CUST4603,Customer 4603,Education,East,2020-12-07
CUST4604,Customer 4604,Enterprise,South,2020-07-07
CUST4605,Customer 4605,Enterprise,Central,2020-12-26
CUST4606,Customer 4606,Individual,Central,2022-08-21
CUST4607,Customer 4607,Education,South,2021-04-28
CUST4608,Customer 4608,Enterprise,South,2020-06-06
CUST4609,Customer 4609,Enterprise,North,2021-07-05
CUST4610,Customer 4610,Small Business,Central,2020-09-11
CUST4611,Customer 4611,Education,Central,2022-01-25
CUST4612,Customer 4612,Small Business,South,2022-12-28
CUST4613,Customer 4613,Small Business,South,2020-01-18
CUST4614,Customer 4614,Individual,South,2021-07-11
CUST4615,Customer 4615,Enterprise,Central,2022-10-30
CUST4616,Customer 4616,Enterprise,West,2020-10-03
CUST4617,Customer 4617,Small Business,North,2022-08-18
CUST4618,Customer 4618,Small Business,South,2021-05-10
CUST4619,Customer 4619,Individual,Central,2021-07-25
CUST4620,Customer 4620,Education,South,2022-07-20
CUST4621,Customer 4621,Small Business,North,2021-05-23
CUST4622,Customer 4622,Small Business,Central,2020-03-27
CUST4623,Customer 4623,Enterprise,West,2020-10-05
CUST4624,Customer 4624,Enterprise,East,2022-08-01
CUST4625,Customer 4625,Education,West,2022-04-07
CUST4626,Customer 4626,Education,Central,2021-12-25
CUST4627,Customer 4627,Education,East,2022-12-08
CUST4628,Customer 4628,Education,South,2022-10-27
CUST4629,Customer 4629,Education,South,2020-03-15
CUST4630,Customer 4630,Small Business,North,2022-01-22
CUST4631,Customer 4631,Individual,North,2022-04-24
CUST4632,Customer 4632,Education,West,2021-09-05
CUST4633,Customer 4633,Individual,North,2021-10-06
CUST4634,Customer 4634,Education,South,2020-02-02
CUST4635,Customer 4635,Small Business,West,2020-10-28
CUST4636,Customer 4636,Education,Central,2020-10-13
CUST4637,Customer 4637,Individual,West,2021-05-15
CUST4638,Customer 4638,Small Business,North,2021-04-10
CUST4639,Customer 4639,Education,East,2022-09-23
CUST4640,Customer 4640,Education,West,2022-08-10
CUST4641,Customer 4641,Individual,South,2022-08-06
CUST4642,Customer 4642,Small Business,West,2020-04-15
CUST4643,Customer 4643,Small Business,South,2020-07-26
CUST4644,Customer 4644,Individual,East,2020-04-18
CUST4645,Customer 4645,Individual,West,2022-03-02
CUST4646,Customer 4646,Education,North,2021-08-25
CUST4647,Customer 4647,Individual,Central,2022-09-04
CUST4648,Customer 4648,Enterprise,West,2020-05-18
CUST4649,Customer 4649,Individual,East,2021-01-31
CUST4650,Customer 4650,Individual,Central,2020-12-05
CUST4651,Customer 4651,Enterprise,North,2020-10-25
CUST4652,Customer 4652,Individual,North,2020-02-20
CUST4653,Customer 4653,Small Business,Central,2022-01-30
CUST4654,Customer 4654,Enterprise,West,2022-04-06
CUST4655,Customer 4655,Individual,Central,2022-07-31
CUST4656,Customer 4656,Individual,Central,2021-10-30
CUST4657,Customer 4657,Individual,East,2020-04-14
CUST4658,Customer 4658,Enterprise,West,2022-09-25
CUST4659,Customer 4659,Education,Central,2020-03-15
CUST4660,Customer 4660,Enterprise,South,2022-02-12
CUST4661,Customer 4661,Individual,West,2021-07-01
CUST4662,Customer 4662,Small Business,South,2021-02-06
CUST4663,Customer 4663,Enterprise,Central,2022-02-25
CUST4664,Customer 4664,Individual,West,2021-03-27
CUST4665,Customer 4665,Enterprise,North,2021-09-12
CUST4666,Customer 4666,Enterprise,South,2021-02-02
CUST4667,Customer 4667,Education,Central,2021-01-31
CUST4668,Customer 4668,Education,South,2022-05-24
CUST4669,Customer 4669,Individual,South,2020-01-02
CUST4670,Customer 4670,Enterprise,South,2020-03-17
CUST4671,Customer 4671,Individual,West,2020-05-15
CUST4672,Customer 4672,Small Business,West,2020-12-05
CUST4673,Customer 4673,Education,North,2020-06-12
CUST4674,Customer 4674,Education,East,2022-02-01
CUST4675,Customer 4675,Education,East,2021-11-08
CUST4676,Customer 4676,Individual,Central,2020-11-14
CUST4677,Customer 4677,Individual,Central,2021-05-17
CUST4678,Customer 4678,Small Business,North,2022-06-07
CUST4679,Customer 4679,Education,East,2021-11-03
CUST4680,Customer 4680,Individual,West,2022-04-08
CUST4681,Customer 4681,Enterprise,Central,2021-09-07
CUST4682,Customer 4682,Individual,North,2020-10-30
CUST4683,Customer 4683,Small Business,South,2021-05-24
CUST4684,Customer 4684,Education,South,2020-07-20
CUST4685,Customer 4685,Individual,West,2022-03-29
CUST4686,Customer 4686,Education,Central,2021-11-09
CUST4687,Customer 4687,Individual,North,2021-05-11
CUST4688,Customer 4688,Small Business,Central,2022-09-12
CUST4689,Customer 4689,Enterprise,East,2020-04-26
CUST4690,Customer 4690,Education,West,2022-06-04
CUST4691,Customer 4691,Small Business,West,2022-08-27
CUST4692,Customer 4692,Enterprise,East,2022-01-28
CUST4693,Customer 4693,Enterprise,East,2021-04-27
CUST4694,Customer 4694,Education,West,2022-03-22
CUST4695,Customer 4695,Small Business,West,2022-05-30
CUST4696,Customer 4696,Small Business,East,2021-05-13
CUST4697,Customer 4697,Small Business,East,2020-11-22
CUST4698,Customer 4698,Individual,Central,2022-02-10
CUST4699,Customer 4699,Enterprise,North,2020-06-17
CUST4700,Customer 4700,Enterprise,North,2020-11-03
CUST4701,Customer 4701,Education,West,2020-07-08
CUST4702,Customer 4702,Small Business,North,2020-01-05
CUST4703,Customer 4703,Education,South,2020-03-07
CUST4704,Customer 4704,Small Business,East,2022-01-21
CUST4705,Customer 4705,Individual,Central,2020-06-28
CUST4706,Customer 4706,Enterprise,South,2021-09-26
CUST4707,Customer 4707,Individual,North,2020-03-20
CUST4708,Customer 4708,Enterprise,North,2020-01-01
CUST4709,Customer 4709,Small Business,South,2022-03-11
CUST4710,Customer 4710,Education,North,2021-07-01
CUST4711,Customer 4711,Individual,Central,2022-12-13
CUST4712,Customer 4712,Enterprise,Central,2021-08-05
CUST4713,Customer 4713,Small Business,North,2022-08-04
CUST4714,Customer 4714,Individual,South,2022-11-20
CUST4715,Customer 4715,Enterprise,West,2021-04-03
CUST4716,Customer 4716,Individual,North,2022-03-16
CUST4717,Customer 4717,Individual,South,2022-08-26
CUST4718,Customer 4718,Education,East,2022-11-08
CUST4719,Customer 4719,Individual,East,2022-04-01
CUST4720,Customer 4720,Education,South,2021-09-25
CUST4721,Customer 4721,Individual,South,2021-05-07
CUST4722,Customer 4722,Education,South,2020-11-13
CUST4723,Customer 4723,Enterprise,North,2020-04-30
CUST4724,Customer 4724,Enterprise,South,2020-08-08
CUST4725,Customer 4725,Education,South,2020-11-01
CUST4726,Customer 4726,Enterprise,East,2021-11-12
CUST4727,Customer 4727,Individual,Central,2021-05-04
CUST4728,Customer 4728,Education,West,2022-04-19
CUST4729,Customer 4729,Enterprise,Central,2021-09-11
CUST4730,Customer 4730,Small Business,West,2020-03-10
CUST4731,Customer 4731,Individual,South,2022-03-11
CUST4732,Customer 4732,Small Business,East,2020-05-15
CUST4733,Customer 4733,Enterprise,North,2021-05-31
CUST4734,Customer 4734,Education,South,2022-10-16
CUST4735,Customer 4735,Education,West,2021-10-24
CUST4736,Customer 4736,Education,South,2021-10-31
CUST4737,Customer 4737,Education,East,2021-01-11
CUST4738,Customer 4738,Enterprise,South,2021-05-28
CUST4739,Customer 4739,Education,North,2022-09-24
CUST4740,Customer 4740,Individual,South,2020-03-27
CUST4741,Customer 4741,Small Business,South,2022-11-16
CUST4742,Customer 4742,Education,East,2021-02-18
CUST4743,Customer 4743,Small Business,West,2020-03-19
CUST4744,Customer 4744,Enterprise,East,2021-12-03
CUST4745,Customer 4745,Individual,East,2020-01-06
CUST4746,Customer 4746,Enterprise,West,2022-10-23
CUST4747,Customer 4747,Small Business,South,2020-10-29
CUST4748,Customer 4748,Individual,Central,2021-07-14
CUST4749,Customer 4749,Education,Central,2021-02-06
CUST4750,Customer 4750,Education,North,2022-07-20
CUST4751,Customer 4751,Individual,Central,2022-07-23
CUST4752,Customer 4752,Enterprise,East,2021-11-12
CUST4753,Customer 4753,Enterprise,West,2020-05-08
CUST4754,Customer 4754,Education,West,2022-08-07
CUST4755,Customer 4755,Small Business,East,2021-04-01
CUST4756,Customer 4756,Education,East,2021-09-06
CUST4757,Customer 4757,Enterprise,South,2021-06-04
CUST4758,Customer 4758,Education,East,2020-01-09
CUST4759,Customer 4759,Small Business,North,2021-03-30
CUST4760,Customer 4760,Education,South,2022-03-24
CUST4761,Customer 4761,Enterprise,West,2020-04-07
CUST4762,Customer 4762,Enterprise,East,2022-05-03
CUST4763,Customer 4763,Enterprise,Central,2021-09-19
CUST4764,Customer 4764,Enterprise,West,2021-03-13
CUST4765,Customer 4765,Individual,North,2021-04-25
CUST4766,Customer 4766,Education,Central,2021-11-03
CUST4767,Customer 4767,Small Business,Central,2021-02-14
CUST4768,Customer 4768,Enterprise,West,2020-06-12
CUST4769,Customer 4769,Individual,South,2022-09-09
CUST4770,Customer 4770,Enterprise,North,2020-09-22
CUST4771,Customer 4771,Individual,South,2021-08-21
CUST4772,Customer 4772,Individual,West,2020-11-27
CUST4773,Customer 4773,Education,South,2020-12-01
CUST4774,Customer 4774,Individual,North,2021-08-14
CUST4775,Customer 4775,Individual,Central,2020-05-20
CUST4776,Customer 4776,Enterprise,South,2020-09-05
CUST4777,Customer 4777,Enterprise,South,2020-05-15
CUST4778,Customer 4778,Individual,South,2020-08-20
CUST4779,Customer 4779,Education,East,2020-09-05
CUST4780,Customer 4780,Education,Central,2020-09-07
CUST4781,Customer 4781,Education,Central,2021-07-23
CUST4782,Customer 4782,Enterprise,East,2020-07-07
CUST4783,Customer 4783,Individual,South,2022-03-05
CUST4784,Customer 4784,Small Business,Central,2021-05-27
CUST4785,Customer 4785,Enterprise,Central,2020-06-25
CUST4786,Customer 4786,Enterprise,South,2020-10-25
CUST4787,Customer 4787,Individual,South,2022-12-05
CUST4788,Customer 4788,Small Business,West,2021-12-20
CUST4789,Customer 4789,Enterprise,East,2022-03-08
CUST4790,Customer 4790,Education,North,2022-11-15
CUST4791,Customer 4791,Education,South,2020-12-09
CUST4792,Customer 4792,Small Business,Central,2022-09-17
CUST4793,Customer 4793,Enterprise,South,2022-10-09
CUST4794,Customer 4794,Education,West,2021-10-21
CUST4795,Customer 4795,Individual,South,2020-03-26
CUST4796,Customer 4796,Enterprise,West,2021-01-20
CUST4797,Customer 4797,Enterprise,Central,2021-12-28
CUST4798,Customer 4798,Enterprise,East,2021-11-24
CUST4799,Customer 4799,Education,North,2021-10-07
CUST4800,Customer 4800,Education,North,2020-10-01
CUST4801,Customer 4801,Enterprise,Central,2022-12-02
CUST4802,Customer 4802,Enterprise,Central,2020-10-05
CUST4803,Customer 4803,Education,West,2021-11-28
CUST4804,Customer 4804,Enterprise,Central,2020-03-07
CUST4805,Customer 4805,Individual,South,2021-10-01
CUST4806,Customer 4806,Education,East,2020-03-20
CUST4807,Customer 4807,Enterprise,North,2021-09-06
CUST4808,Customer 4808,Small Business,East,2022-02-16
CUST4809,Customer 4809,Small Business,East,2021-11-27
CUST4810,Customer 4810,Education,North,2022-12-23
CUST4811,Customer 4811,Individual,North,2022-10-17
CUST4812,Customer 4812,Individual,East,2022-04-13
CUST4813,Customer 4813,Enterprise,North,2021-08-06
CUST4814,Customer 4814,Individual,South,2020-07-09
CUST4815,Customer 4815,Small Business,Central,2020-07-24
CUST4816,Customer 4816,Individual,North,2020-07-13
CUST4817,Customer 4817,Individual,East,2021-10-13
CUST4818,Customer 4818,Enterprise,South,2021-03-10
CUST4819,Customer 4819,Enterprise,South,2020-04-10
CUST4820,Customer 4820,Individual,East,2020-06-12
CUST4821,Customer 4821,Individual,Central,2021-09-01
CUST4822,Customer 4822,Enterprise,West,2020-03-24
CUST4823,Customer 4823,Individual,West,2020-07-09
CUST4824,Customer 4824,Individual,East,2020-04-16
CUST4825,Customer 4825,Small Business,North,2020-07-12
CUST4826,Customer 4826,Enterprise,North,2022-09-03
CUST4827,Customer 4827,Enterprise,West,2022-01-09
CUST4828,Customer 4828,Education,Central,2020-08-06
CUST4829,Customer 4829,Individual,South,2021-05-22
CUST4830,Customer 4830,Enterprise,East,2020-12-10
CUST4831,Customer 4831,Small Business,Central,2020-07-31
CUST4832,Customer 4832,Enterprise,West,2021-03-23
CUST4833,Customer 4833,Small Business,South,2022-11-09
CUST4834,Customer 4834,Small Business,West,2020-01-11
CUST4835,Customer 4835,Individual,Central,2021-01-19
CUST4836,Customer 4836,Education,Central,2021-05-02
CUST4837,Customer 4837,Enterprise,West,2021-03-08
CUST4838,Customer 4838,Education,South,2022-12-16
CUST4839,Customer 4839,Individual,East,2020-10-05
CUST4840,Customer 4840,Education,Central,2022-04-22
CUST4841,Customer 4841,Individual,East,2021-05-25
CUST4842,Customer 4842,Enterprise,West,2021-06-06
CUST4843,Customer 4843,Education,North,2020-08-22
CUST4844,Customer 4844,Education,Central,2021-01-26
CUST4845,Customer 4845,Individual,South,2021-01-12
CUST4846,Customer 4846,Enterprise,South,2020-09-28
CUST4847,Customer 4847,Enterprise,South,2021-05-26
CUST4848,Customer 4848,Enterprise,North,2022-03-19
CUST4849,Customer 4849,Small Business,South,2021-07-20
